date:number,ugeo:text,coicop_label:text,value:number,total:number,ratio:number
2002,Romania,Passenger cars,71.91,46.14,155.9
2002,Romania,Transport,40.49,46.14,87.8
2002,Romania,Operation of personal transport equipment,40.68,46.14,88.2
2002,Romania,Passenger transport by road,37.31,46.14,80.9
2002,Romania,Passenger transport by air,55.81,46.14,121.0
2002,Romania,Passenger transport by sea and inland waterway,32.04,46.14,69.4
2002,Romania,Passenger transport by railway,32.01,46.14,69.4
2002,Slovakia,Passenger transport by road,42.87,68.21,62.9
2002,Slovakia,Transport,84.95,68.21,124.5
2002,Slovakia,Passenger cars,215.52,68.21,316.0
2002,Slovakia,Passenger transport by air,100.77,68.21,147.7
2002,Slovakia,Operation of personal transport equipment,77.63,68.21,113.8
2002,Slovakia,Passenger transport by railway,59.1,68.21,86.6
2002,Slovenia,Passenger transport by road,87.23,72.37,120.5
2002,Slovenia,Operation of personal transport equipment,60.16,72.37,83.1
2002,Slovenia,Passenger cars,161.15,72.37,222.7
2002,Slovenia,Transport,84.24,72.37,116.4
2002,Slovenia,Passenger transport by railway,61.12,72.37,84.5
2002,Slovenia,Passenger transport by air,84.62,72.37,116.9
2002,Spain,Passenger cars,89.47,75.86,117.9
2002,Spain,Transport,71.14,75.86,93.8
2002,Spain,Operation of personal transport equipment,63.66,75.86,83.9
2002,Spain,Passenger transport by railway,65.66,75.86,86.6
2002,Spain,Passenger transport by air,48.02,75.86,63.3
2002,Spain,Passenger transport by sea and inland waterway,59.85,75.86,78.9
2002,Spain,Passenger transport by road,61.48,75.86,81.0
2002,Sweden,Transport,78.17,83.51,93.6
2002,Sweden,Passenger transport by road,70.51,83.51,84.4
2002,Sweden,Passenger cars,97.72,83.51,117.0
2002,Sweden,Passenger transport by railway,84.2,83.51,100.8
2002,Sweden,Passenger transport by sea and inland waterway,89.34,83.51,107.0
2002,Sweden,Operation of personal transport equipment,69.96,83.51,83.8
2002,Sweden,Passenger transport by air,101.86,83.51,122.0
2002,Turkey,Passenger cars,46.69,30.28,154.2
2002,Turkey,Passenger transport by road,26.04,30.28,86.0
2002,Turkey,Operation of personal transport equipment,30.64,30.28,101.2
2002,Turkey,Passenger transport by air,48.8,30.28,161.2
2002,Turkey,Transport,33.04,30.28,109.1
2002,Turkey,Passenger transport by railway,31.37,30.28,103.6
2002,Turkey,Passenger transport by sea and inland waterway,30.65,30.28,101.2
2002,United Kingdom,Passenger cars,101.3,74.5,136.0
2002,United Kingdom,Transport,67.5,74.5,90.6
2002,United Kingdom,Passenger transport by air,61.1,74.5,82.0
2002,United Kingdom,Passenger transport by railway,57.0,74.5,76.5
2002,United Kingdom,Passenger transport by sea and inland waterway,58.1,74.5,78.0
2002,United Kingdom,Operation of personal transport equipment,62.5,74.5,83.9
2002,United Kingdom,Passenger transport by road,61.3,74.5,82.3
2002,United States,Transport,78.76,75.32,104.6
2003,Austria,Passenger transport by road,70.47,79.05,89.1
2003,Austria,Passenger cars,98.56,79.05,124.7
2003,Austria,Transport,82.48,79.05,104.3
2003,Austria,Passenger transport by railway,73.92,79.05,93.5
2003,Austria,Operation of personal transport equipment,71.88,79.05,90.9
2003,Austria,Passenger transport by air,164.99,79.05,208.7
2003,Belgium,Passenger transport by air,89.71,79.16,113.3
2003,Belgium,Operation of personal transport equipment,68.87,79.16,87.0
2003,Belgium,Passenger transport by railway,84.29,79.16,106.5
2003,Belgium,Transport,77.41,79.16,97.8
2003,Belgium,Passenger cars,91.68,79.16,115.8
2003,Belgium,Passenger transport by road,74.19,79.16,93.7
2003,Bulgaria,Passenger transport by railway,54.79,62.88,87.1
2003,Bulgaria,Operation of personal transport equipment,62.88,62.88,100.0
2003,Bulgaria,Passenger transport by air,86.87,62.88,138.2
2003,Bulgaria,Passenger transport by road,54.46,62.88,86.6
2003,Bulgaria,Passenger cars,149.9,62.88,238.4
2003,Bulgaria,Transport,67.13,62.88,106.8
2003,Croatia,Passenger transport by railway,84.25,75.88,111.0
2003,Croatia,Transport,83.9,75.88,110.6
2003,Croatia,Passenger transport by sea and inland waterway,68.48,75.88,90.2
2003,Croatia,Operation of personal transport equipment,71.87,75.88,94.7
2003,Croatia,Passenger transport by road,69.9,75.88,92.1
2003,Croatia,Passenger cars,130.54,75.88,172.0
2003,Croatia,Passenger transport by air,58.95,75.88,77.7
2003,Cyprus,Passenger cars,151.8,81.65,185.9
2003,Cyprus,Transport,85.36,81.65,104.5
2003,Cyprus,Operation of personal transport equipment,62.37,81.65,76.4
2003,Cyprus,Passenger transport by air,106.27,81.65,130.2
2003,Cyprus,Passenger transport by road,73.12,81.65,89.6
2003,Czechia,Passenger cars,158.4,78.2,202.6
2003,Czechia,Passenger transport by air,66.4,78.2,84.9
2003,Czechia,Passenger transport by railway,67.8,78.2,86.7
2003,Czechia,Passenger transport by road,68.3,78.2,87.3
2003,Czechia,Operation of personal transport equipment,79.0,78.2,101.0
2003,Czechia,Transport,93.3,78.2,119.3
2003,Denmark,Passenger transport by railway,72.3,82.7,87.4
2003,Denmark,Operation of personal transport equipment,72.7,82.7,87.9
2003,Denmark,Passenger cars,103.3,82.7,124.9
2003,Denmark,Passenger transport by road,67.4,82.7,81.5
2003,Denmark,Passenger transport by air,108.5,82.7,131.2
2003,Denmark,Transport,83.4,82.7,100.8
2003,Denmark,Passenger transport by sea and inland waterway,55.2,82.7,66.7
2003,Estonia,Operation of personal transport equipment,55.51,64.59,85.9
2003,Estonia,Passenger transport by air,39.23,64.59,60.7
2003,Estonia,Passenger transport by road,48.06,64.59,74.4
2003,Estonia,Passenger transport by railway,42.31,64.59,65.5
2003,Estonia,Passenger cars,199.1,64.59,308.3
2003,Estonia,Transport,73.07,64.59,113.1
2003,Estonia,Passenger transport by sea and inland waterway,63.97,64.59,99.0
2003,Euro area (18 countries),Passenger transport by sea and inland waterway,68.27,81.13,84.1
2003,Euro area (18 countries),Passenger transport by road,71.21,81.13,87.8
2003,Euro area (18 countries),Passenger cars,92.15,81.13,113.6
2003,Euro area (18 countries),Passenger transport by air,72.93,81.13,89.9
2003,Euro area (18 countries),Passenger transport by railway,69.78,81.13,86.0
2003,Euro area (18 countries),Transport,77.04,81.13,95.0
2003,Euro area (18 countries),Operation of personal transport equipment,71.9,81.13,88.6
2003,Euro area (19 countries),Transport,77.02,81.08,95.0
2003,Euro area (19 countries),Passenger transport by road,70.83,81.08,87.4
2003,Euro area (19 countries),Passenger transport by air,72.95,81.08,90.0
2003,Euro area (19 countries),Operation of personal transport equipment,71.87,81.08,88.6
2003,Euro area (19 countries),Passenger transport by sea and inland waterway,68.34,81.08,84.3
2003,Euro area (19 countries),Passenger cars,92.21,81.08,113.7
2003,Euro area (19 countries),Passenger transport by railway,69.74,81.08,86.0
2003,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Operation of personal transport equipment,71.98,81.24,88.6
2003,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Transport,77.04,81.24,94.8
2003,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by railway,69.84,81.24,86.0
2003,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by air,72.88,81.24,89.7
2003,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger cars,91.8,81.24,113.0
2003,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by sea and inland waterway,68.49,81.24,84.3
2003,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)",Passenger transport by road,72.1,81.24,88.7
2003,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by road,67.14,79.4,84.6
2003,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Operation of personal transport equipment,70.64,79.4,89.0
2003,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Transport,75.83,79.4,95.5
2003,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by sea and inland waterway,66.27,79.4,83.5
2003,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by air,69.24,79.4,87.2
2003,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger cars,95.22,79.4,119.9
2003,"European Economic Area (EEA18-1995, EEA28-2004, EEA30-2007, EEA31-2013, EEA30-2019)",Passenger transport by railway,65.89,79.4,83.0
2003,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Transport,75.88,79.4,95.6
2003,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by sea and inland waterway,66.47,79.4,83.7
2003,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by railway,65.82,79.4,82.9
2003,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger cars,95.45,79.4,120.2
2003,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by road,67.24,79.4,84.7
2003,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Operation of personal transport equipment,70.76,79.4,89.1
2003,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)",Passenger transport by air,68.84,79.4,86.7
2003,European Union - 27 countries (from 2019),Passenger transport by sea and inland waterway,67.72,79.59,85.1
2003,European Union - 27 countries (from 2019),Passenger transport by road,67.12,79.59,84.3
2003,European Union - 27 countries (from 2019),Passenger transport by air,73.67,79.59,92.6
2003,European Union - 27 countries (from 2019),Operation of personal transport equipment,71.35,79.59,89.6
2003,European Union - 27 countries (from 2019),Transport,76.83,79.59,96.5
2003,European Union - 27 countries (from 2019),Passenger transport by railway,68.39,79.59,85.9
2003,European Union - 27 countries (from 2019),Passenger cars,94.6,79.59,118.9
2003,European Union - 28 countries,Passenger transport by railway,65.4,78.98,82.8
2003,European Union - 28 countries,Passenger cars,95.54,78.98,121.0
2003,European Union - 28 countries,Operation of personal transport equipment,70.56,78.98,89.3
2003,European Union - 28 countries,Passenger transport by air,69.55,78.98,88.1
2003,European Union - 28 countries,Transport,75.66,78.98,95.8
2003,European Union - 28 countries,Passenger transport by road,66.3,78.98,83.9
2003,European Union - 28 countries,Passenger transport by sea and inland waterway,66.51,78.98,84.2
2003,Finland,Passenger transport by road,69.69,81.46,85.6
2003,Finland,Operation of personal transport equipment,72.33,81.46,88.8
2003,Finland,Passenger transport by air,139.89,81.46,171.7
2003,Finland,Passenger cars,122.67,81.46,150.6
2003,Finland,Passenger transport by sea and inland waterway,75.16,81.46,92.3
2003,Finland,Passenger transport by railway,70.79,81.46,86.9
2003,Finland,Transport,86.65,81.46,106.4
2003,France,Passenger transport by road,93.51,82.93,112.8
2003,France,Operation of personal transport equipment,71.29,82.93,86.0
2003,France,Passenger transport by air,87.95,82.93,106.1
2003,France,Passenger transport by railway,73.17,82.93,88.2
2003,France,Passenger transport by sea and inland waterway,88.59,82.93,106.8
2003,France,Transport,77.3,82.93,93.2
2003,France,Passenger cars,87.82,82.93,105.9
2003,Germany (until 1990 former territory of the FRG),Operation of personal transport equipment,79.5,82.4,96.5
2003,Germany (until 1990 former territory of the FRG),Transport,80.4,82.4,97.6
2003,Germany (until 1990 former territory of the FRG),Passenger transport by air,60.1,82.4,72.9
2003,Germany (until 1990 former territory of the FRG),Passenger transport by railway,69.0,82.4,83.7
2003,Germany (until 1990 former territory of the FRG),Passenger transport by sea and inland waterway,75.0,82.4,91.0
2003,Germany (until 1990 former territory of the FRG),Passenger transport by road,70.8,82.4,85.9
2003,Germany (until 1990 former territory of the FRG),Passenger cars,91.6,82.4,111.2
2003,Greece,Passenger cars,121.86,79.12,154.0
2003,Greece,Passenger transport by railway,56.03,79.12,70.8
2003,Greece,Passenger transport by road,53.61,79.12,67.8
2003,Greece,Passenger transport by sea and inland waterway,87.6,79.12,110.7
2003,Greece,Passenger transport by air,54.52,79.12,68.9
2003,Greece,Transport,71.27,79.12,90.1
2003,Greece,Operation of personal transport equipment,59.91,79.12,75.7
2003,Hungary,Passenger cars,95.46,62.43,152.9
2003,Hungary,Passenger transport by railway,41.38,62.43,66.3
2003,Hungary,Transport,66.47,62.43,106.5
2003,Hungary,Passenger transport by air,64.05,62.43,102.6
2003,Hungary,Operation of personal transport equipment,62.01,62.43,99.3
2003,Hungary,Passenger transport by road,60.38,62.43,96.7
2003,Iceland,Passenger transport by sea and inland waterway,50.72,54.18,93.6
2003,Iceland,Passenger cars,56.38,54.18,104.1
2003,Iceland,Passenger transport by air,51.76,54.18,95.5
2003,Iceland,Passenger transport by road,52.26,54.18,96.5
2003,Iceland,Operation of personal transport equipment,46.34,54.18,85.5
2003,Iceland,Transport,48.9,54.18,90.3
2003,Ireland,Operation of personal transport equipment,68.0,87.3,77.9
2003,Ireland,Passenger transport by railway,61.5,87.3,70.4
2003,Ireland,Passenger transport by air,88.4,87.3,101.3
2003,Ireland,Passenger transport by sea and inland waterway,72.6,87.3,83.2
2003,Ireland,Passenger cars,125.7,87.3,144.0
2003,Ireland,Transport,86.7,87.3,99.3
2003,Ireland,Passenger transport by road,62.7,87.3,71.8
2003,Italy,Passenger transport by road,72.6,80.1,90.6
2003,Italy,Passenger transport by air,67.0,80.1,83.6
2003,Italy,Passenger transport by sea and inland waterway,43.5,80.1,54.3
2003,Italy,Passenger cars,83.3,80.1,104.0
2003,Italy,Operation of personal transport equipment,70.3,80.1,87.8
2003,Italy,Transport,73.3,80.1,91.5
2003,Italy,Passenger transport by railway,68.8,80.1,85.9
2003,Latvia,Passenger transport by railway,39.22,59.39,66.0
2003,Latvia,Transport,62.55,59.39,105.3
2003,Latvia,Passenger transport by air,90.9,59.39,153.1
2003,Latvia,Passenger cars,109.15,59.39,183.8
2003,Latvia,Operation of personal transport equipment,56.64,59.39,95.4
2003,Latvia,Passenger transport by road,42.11,59.39,70.9
2003,Lithuania,Operation of personal transport equipment,61.3,69.22,88.6
2003,Lithuania,Transport,67.59,69.22,97.6
2003,Lithuania,Passenger transport by road,42.92,69.22,62.0
2003,Lithuania,Passenger transport by air,86.92,69.22,125.6
2003,Lithuania,Passenger cars,145.88,69.22,210.7
2003,Lithuania,Passenger transport by railway,43.81,69.22,63.3
2003,Luxembourg,Operation of personal transport equipment,69.53,75.47,92.1
2003,Luxembourg,Passenger transport by air,84.36,75.47,111.8
2003,Luxembourg,Passenger cars,86.55,75.47,114.7
2003,Luxembourg,Passenger transport by railway,68.59,75.47,90.9
2003,Luxembourg,Passenger transport by sea and inland waterway,69.2,75.47,91.7
2003,Luxembourg,Transport,76.84,75.47,101.8
2003,Luxembourg,Passenger transport by road,65.03,75.47,86.2
2003,Malta,Passenger transport by road,56.7,77.56,73.1
2003,Malta,Passenger transport by air,122.83,77.56,158.4
2003,Malta,Operation of personal transport equipment,62.16,77.56,80.1
2003,Malta,Passenger transport by sea and inland waterway,66.39,77.56,85.6
2003,Malta,Transport,80.95,77.56,104.4
2003,Malta,Passenger cars,116.22,77.56,149.8
2003,Netherlands,Passenger transport by road,67.7,83.16,81.4
2003,Netherlands,Operation of personal transport equipment,71.57,83.16,86.1
2003,Netherlands,Transport,76.1,83.16,91.5
2003,Netherlands,Passenger transport by railway,69.32,83.16,83.4
2003,Netherlands,Passenger transport by air,64.16,83.16,77.2
2003,Netherlands,Passenger transport by sea and inland waterway,125.92,83.16,151.4
2003,Netherlands,Passenger cars,87.59,83.16,105.3
2003,Norway,Transport,75.5,81.3,92.9
2003,Norway,Passenger transport by air,96.6,81.3,118.8
2003,Norway,Passenger transport by road,64.2,81.3,79.0
2003,Norway,Passenger cars,88.2,81.3,108.5
2003,Norway,Passenger transport by sea and inland waterway,61.1,81.3,75.2
2003,Norway,Passenger transport by railway,72.7,81.3,89.4
2003,Norway,Operation of personal transport equipment,62.1,81.3,76.4
2003,Poland,Transport,77.4,75.7,102.2
2003,Poland,Passenger transport by air,86.2,75.7,113.9
2003,Poland,Operation of personal transport equipment,69.8,75.7,92.2
2003,Poland,Passenger cars,121.1,75.7,160.0
2003,Poland,Passenger transport by sea and inland waterway,67.1,75.7,88.6
2003,Poland,Passenger transport by railway,68.8,75.7,90.9
2003,Poland,Passenger transport by road,67.4,75.7,89.0
2003,Portugal,Passenger transport by railway,54.42,81.8,66.5
2003,Portugal,Passenger cars,97.55,81.8,119.3
2003,Portugal,Operation of personal transport equipment,65.53,81.8,80.1
2003,Portugal,Transport,76.84,81.8,93.9
2003,Portugal,Passenger transport by sea and inland waterway,56.01,81.8,68.5
2003,Portugal,Passenger transport by air,78.75,81.8,96.3
